,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
1368,"[8.797499656677246, 2.0889477729797363, 1.239017128944397, 1.5914273262023926, 94.96420288085938, 92.76203155517578, 87.43920135498047, 79.48685455322266, 95.1778793334961, 67.27527618408203, 92.8178482055664, 42.577857971191406, 87.40252685546875, 28.883289337158203, 78.53167724609375, 15.630431175231934, 66.74905395507812, 4.804579734802246, 39.302513122558594, 0.3619779646396637, 26.614151000976562, -2.3632216453552246, 14.718311309814453, -1.1194208860397339]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2C[C@H]1CN2CC(F)F,,,,,,3.780363067696048,,
1369,"[9.014081001281738, 6.231400489807129, 9.021810531616211, 7.511948585510254, 6.671991348266602, 6.033005237579346, 82.69584655761719, 8.019530296325684, 1.127243161201477, 1.0396403074264526, 1.8924802541732788, 2.8999135494232178, 0.9005062580108643, 1.3307911157608032, 1.647707462310791, 1.5111500024795532, -0.0502428375184536, 1.7043917179107666, -2.9308321475982666, -1.3745925426483154, 0.4805276691913605, -0.0244772806763649, -3.131803512573242, -1.9775066375732422]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",CC1CN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1CCO,,,,,,99.49999999999996,,
1370,"[8.614714622497559, 8.552877426147461, 6.963141918182373, 7.259446144104004, 86.1535873413086, 78.10700225830078, 65.50764465332031, 49.00480270385742, 85.99899291992188, 35.36967086791992, 78.75887298583984, 15.63067626953125, 62.46988296508789, 5.625909805297852, 45.46461486816406, 4.203650951385498, 31.65169906616211, 0.1404222995042801, 11.126855850219727, -1.271530270576477, 5.641368865966797, -2.7092485427856445, 3.0467772483825684, -1.7765352725982666]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,14.531626796855177,,
1371,"[71.75677490234375, 16.44839859008789, 62.52798080444336, 12.197783470153809, 40.72084045410156, 4.863442897796631, 31.97895622253418, 9.864002227783203, 10.762256622314453, -2.9214236736297607, 7.983545780181885, 2.8822474479675293, 0.20147749781608582, -3.7189388275146484, 2.213454246520996, 0.25184687972068787, -5.613387107849121, 0.6464069485664368, -8.098276138305664, -4.61719274520874, 68.63387298583984, 58.761470794677734, 32.18882751464844, 25.450525283813477]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",CN(CCO)C1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,,,,,,37.60213014912315,,
1372,"[2.069690227508545, 2.636061906814575, -6.2577433586120605, -2.049778699874878, 89.9502182006836, 87.94579315185547, 81.46570587158203, 72.1427001953125, 90.70464324951172, 58.35508728027344, 89.3572998046875, 30.58738899230957, 79.44579315185547, 9.631637573242188, 67.12942504882812, 4.549778938293457, 53.40155029296875, -10.850664138793945, 24.49225616455078, -12.965707778930664, 11.158185958862305, -14.417035102844238, 7.724557399749756, -6.361725807189941]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,,,,,,6.6842865878263344,,
1373,"[52.16468811035156, 8.28004264831543, 38.57315444946289, 7.422769546508789, 22.16565704345703, 3.469322681427002, 17.649017333984375, 8.465924263000488, 4.5263495445251465, -0.12623286247253418, 8.2966890335083, 4.520801067352295, 1.0223474502563477, 0.21501201391220093, 3.8771519660949707, 0.9779578447341919, -1.7298063039779663, 1.9573028087615967, -5.733191013336182, -1.1111265420913696, 47.28183364868164, 31.60399055480957, 16.03989601135254, 9.73380184173584]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Nc1cncc2ccccc12)[C@@]1(O)CCOc2ccc(Cl)cc21,,,,,,99.49999999999996,,
1375,"[92.92000579833984, 65.59678649902344, 92.38743591308594, 39.63204574584961, 86.59186553955078, 27.892803192138672, 78.09928131103516, 18.255348205566406, 62.37006378173828, 2.5346739292144775, 36.47652053833008, 2.369492769241333, 22.703842163085938, -3.2124855518341064, 13.747045516967773, -0.6578760147094727, -1.2132258415222168, -1.6119385957717896, -8.241961479187012, -8.560932159423828, 91.6298828125, 90.23439025878906, 83.45057678222656, 74.50517272949219]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",COC(=O)/C=C/C(=O)N(C(=O)[C@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,,,,,,4.357513798680747,,
1378,"[15.490550994873047, 17.360273361206055, 3.8198633193969727, 6.041415691375732, 89.12344360351562, 91.72698211669922, 83.81584167480469, 75.91475677490234, 83.8962631225586, 65.60112762451172, 94.09931945800781, 38.99276351928711, 83.55448913574219, 18.968637466430664, 73.8741455078125, 12.414556503295898, 58.24286651611328, -0.5528749823570251, 33.906314849853516, 3.4479293823242188, 16.123844146728516, -5.227181434631348, 14.837153434753418, 2.7844793796539307]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CC(NC(=O)C1CCC1)C(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,4.805891180823663,,
1379,"[68.45597076416016, 31.19219970703125, 76.61841583251953, 31.101730346679688, 53.910335540771484, 14.103338241577148, 44.601932525634766, 16.053478240966797, 28.568557739257812, 0.4825090765953064, 23.291114807128906, 3.850020170211792, 13.258947372436523, -3.0357861518859863, 17.68194580078125, 7.810615539550781, -0.9650181531906128, 3.7997589111328125, 4.422999858856201, 4.694411277770996, 66.33494567871094, 72.76839447021484, 52.98552703857422, 44.04905700683594]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",N#Cc1ccc(C(=O)NCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1,,,,,,18.72811970920052,,
1380,"[109.97185516357422, 53.63892364501953, 95.07438659667969, 28.488140106201172, 71.79332733154297, 13.741456031799316, 65.34982299804688, 4.252110958099365, 50.65340042114258, -0.29151588678359985, 22.698030471801758, 0.5830317735671997, 13.51025390625, 1.417370319366455, 8.644953727722168, 1.7088862657546997, 0.23120225965976715, 2.050663471221924, -6.4334540367126465, -1.9501408338546753, 109.47929382324219, 91.60635375976562, 77.51306915283203, 62.183353424072266]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",Cn1cc(C2=NOC(C(=O)NC(C(=O)Nc3cncc4ccccc34)c3cccc(Cl)c3)C2)cn1,,,,,,7.190307007802946,,
1383,"[18.56736183166504, 19.535104751586914, 7.637571334838867, 14.203036308288574, 72.92220306396484, 70.8633804321289, 53.67172622680664, 53.225807189941406, 73.28273010253906, 44.411766052246094, 67.35294342041016, 31.94497299194336, 52.08728790283203, 17.343454360961914, 51.85958480834961, 16.565465927124023, 42.76091003417969, 2.0967743396759033, 34.78178405761719, 10.37001895904541, 15.749526023864746, -10.796963691711426, 17.457305908203125, 9.62998104095459]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cn1cnc(C(F)(F)F)n1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,13.644998356387337,,
1384,"[119.72486114501953, 73.21631622314453, 118.10247039794922, 51.27134704589844, 90.74952697753906, 30.60721206665039, 83.24478149414062, 26.034156799316406, 60.796966552734375, 5.018975257873535, 43.64326477050781, 11.527514457702637, 22.248577117919922, 5.237191677093506, 22.7039852142334, 9.686906814575195, 4.326375961303711, 9.478178977966309, -4.051233291625977, 7.66603422164917, 114.79127502441406, 112.57115936279297, 86.61290740966797, 82.01138305664062]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",NC(=O)c1ccc(OCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1,,,,,,3.0327583074466715,,
1385,"[103.05589294433594, 65.27945709228516, 104.92561340332031, 50.51266860961914, 89.70647430419922, 31.03136444091797, 84.80096435546875, 22.828710556030273, 67.51106262207031, 9.08725357055664, 46.38118362426758, 11.047447204589844, 33.81584167480469, 11.087656021118164, 25.804182052612305, 10.705669403076172, 14.65621280670166, 6.835545063018799, 10.203056335449219, 13.158424377441406, 94.50141143798828, 102.74427032470703, 88.45999145507812, 85.46441650390625]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cn1nc2n(c(=O)c1=O)CCC2)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,2.7576667579450787,,
1386,"[12.779886245727539, 15.825427055358887, 8.434535026550293, 8.8519926071167, 87.07779693603516, 78.40607452392578, 65.71157836914062, 55.018978118896484, 86.2618637084961, 37.05882263183594, 84.68690490722656, 26.081594467163086, 60.189754486083984, 17.191650390625, 53.88994216918945, 12.314990997314453, 39.27893829345703, 2.8842506408691406, 30.559772491455078, 6.062618732452393, 17.77039909362793, 0.7210626602172852, 16.584440231323242, 4.383301734924316]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1ccc(-n2cnnn2)cc1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,10.25117870227719,,
1387,"[59.56976318359375, 16.616405487060547, 22.5472469329834, 25.93486213684082, 80.7096939086914, 71.80338287353516, 60.182952880859375, 50.55287551879883, 89.33454132080078, 48.06996536254883, 81.33293151855469, 31.86570167541504, 56.26256561279297, 16.81745147705078, 53.73944854736328, 12.766386032104492, 43.66706848144531, 4.573783874511719, 32.066749572753906, 9.640129089355469, 17.129072189331055, -3.96059513092041, 15.852433204650879, 1.2866908311843872]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cn1cc(Cl)c(=O)[nH]c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,9.334167192345758,,
1388,"[16.36509895324707, 25.995176315307617, 10.997185707092285, 11.439485549926758, 66.50582885742188, 62.183353424072266, 57.04664611816406, 54.05106735229492, 69.87334442138672, 36.42943572998047, 59.57981872558594, 23.68315315246582, 62.46481704711914, 14.575794219970703, 47.406517028808594, 14.6361083984375, 31.172096252441406, 2.8850021362304688, 23.8741455078125, 11.680740356445312, 7.066747188568115, 64.59590148925781, 11.78126335144043, 7.569360733032227]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cn1ncn2nccc2c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,19.51518428416232,,
1389,"[114.08323669433594, 72.3964614868164, 100.94491577148438, 60.353843688964844, 94.8833999633789, 45.27543258666992, 95.71773529052734, 25.502614974975586, 73.1805419921875, 5.860474586486816, 47.67792510986328, 5.10655403137207, 35.152793884277344, 2.3019702434539795, 22.316043853759766, 2.4024930000305176, 3.8701248168945312, 5.146763324737549, -1.6586248874664307, -0.0804181769490242, 100.37194061279297, 100.05026245117188, 91.94813537597656, 80.92079162597656]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,2.347762598782906,,
1391,"[36.470130920410156, 18.54535484313965, 8.859513282775879, 2.319690227508545, 97.7643814086914, 97.7997817993164, 97.09402465820312, 94.60508728027344, 97.7710189819336, 91.9502182006836, 97.80862426757812, 79.25995635986328, 95.98783111572266, 69.24889373779297, 93.6072998046875, 50.08296585083008, 89.94136810302734, 28.352876663208008, 77.19579315185547, 11.299778938293457, 68.125, -0.3904867172241211, 50.870574951171875, -3.189159393310547]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",Cn1ccc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,,,,,,0.8028108558543962,,
1392,"[5.14098596572876, 3.234126329421997, -0.6665314435958862, 0.24342887103557587, 93.72590637207031, 87.8256607055664, 78.23919677734375, 63.239341735839844, 93.65056610107422, 48.291648864746094, 86.57953643798828, 20.297330856323242, 75.37600708007812, 11.058625221252441, 58.20847702026367, 4.978699684143066, 42.547889709472656, 0.7186947464942932, 19.410554885864258, 1.298287272453308, 10.055930137634277, -2.874778985977173, 3.1124119758605957, -4.062943935394287]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",COCCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1,,,,,,8.786435470746198,,
