f_concentration_uM,f_inhibition_list,r_concentration_uM,r_inhibition_list,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,FCFP_PC1_bin,FCFP_PC2_bin
"[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[100.4919, 97.14707, 97.04869, 95.67142, 82.1938, 66.25676, 31.82489, 24.84014, 98.32759, 97.14707, 99.21298, 95.67142, 82.88244, 65.6665, 31.52976, 22.8726, 100.4464, 103.7946, 97.54464, 96.65179, 77.00893, 64.95535, 30.35714, 27.23214, 100.4464, 105.1339, 96.65179, 94.86607, 75.44643, 67.41071, 26.78571, 17.85714]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[95.36736471109512, 98.1295344174645, 98.23492939003675, 85.58894634567292, 70.63784313187107, 37.37936583775596, 7.610361461043323, 6.41150280928948, 4.900434570232506, 2.3315242182028473, -1.243424276618197, 95.28112857445, 98.26397883539181, 98.26809803258169, 85.45978969381699, 85.76670000729169, 47.65917248064468, 0.932724292829862, 3.1033821974452667, 1.5689359620211691, 1.4155948309144815, 5.837272066869695]",O=C(CCl)N1CCN(S(=O)(=O)c2cccs2)CC1,,,0.5565438433671608,,,2.163794412900807,,99.0,False,False,1.3601691281339838,23.0,4.0
"[99.0, 7.43, 49.5, 2.48, 24.8, 1.55, 12.4, 0.773, 7.43, 0.396, 2.48, 0.02, 1.55, 0.099, 0.773, 0.02, 0.396, 0.02, 0.099, 0.02, 99.0, 49.5, 24.8, 12.4]","[97.86465, 98.07596, 99.38831, 65.08925, 98.43185, 72.54073, 98.5097, 8.357894, 94.93967, 22.0486, 70.37202, 7.757326, 67.64722, 2.96391, 46.76083, 2.430073, 18.50081, 6.022355, 5.900017, -9.425569, 99.13251, 98.28727, 98.354, 98.34288]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[96.72953383435836, 99.46030668872092, 97.49733117740773, 90.33738287282644, 34.739496711576095, 5.72500691482583, 8.990644308271703, 5.000593370475539, -0.21310546044990838, 0.2532661608282944, 0.5677317116457162, 97.48195755740478, 99.41285932156407, 97.9071203191343, 89.991771710403, 47.32131538932817, 4.785907081056393, 8.968248267461304, 1.7657982890267825, 1.899932644045256, 0.6364324771368111, 0.570407836365507]",N#Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,,,1.441020154037213,,,1.172090118878279,,99.0,False,False,1.306555136457746,24.0,3.0
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[92.4197998046875, 37.15072250366211, 96.53646087646484, 16.718544006347656, 87.79934692382812, 16.322711944580078, 71.58458709716797, 14.559455871582031, 37.38102340698242, 41.285377502441406, 9.593551635742188, 3.407761812210083, 20.176685333251953, 1.547347068786621, 14.926501274108887, 4.951510429382324, 7.240144729614258, 7.589197158813477, 1.8244301080703735, 2.8032169342041016, 98.432861328125, 94.25502014160156, 90.05199432373047, 75.03553771972656]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[92.76080610850694, 100.0, 100.0, 100.0, 90.53586942288209, 18.975386103242506, 14.257292871713886, 7.655749730995888, -0.632751010370464, 2.0209981300355664, -5.096850976984095, 89.07317806703135, 97.64973883691286, 100.0, 100.0, 95.0875662876356, 6.512598099491522, 14.129210464508096, 2.137258954949858, -0.2534980028226878, -10.19976647928347, -15.742663692827932]",O=[N+]([O-])c1cnc(Sc2nnc(-c3ccco3)n2-c2ccc(OCc3ccccc3)cc2)s1,,,0.6595200608152434,,,7.295100869835171,,,False,False,3.977310465325207,28.0,20.0
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[78.6303, 16.24796, 65.77512, 4.415794, 48.42128, -0.5181404, 30.7824, 1.110301, 102.2394, 1.070529, 8.929914, 2.902249, 53.96063, 53.5607, 47.42256, 38.00764, 46.21172, -4.495338, -7.796412, -8.914447, 77.9586, 65.94746, 41.80808, 22.84127]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[67.26187806606737, 34.18504466984547, 8.147611912645724, 7.512386259915218, 4.368792792665109, 10.527322380230608, 8.78180728999079, 10.620591169286929, 12.190546204333138, 10.490911117363638, 14.448724434983129, 66.09799836956402, 35.45284580429598, 10.823755781778793, 6.3398161831587005, 3.0237833331005337, 6.535477734191482, 8.145603629055797, 7.6943043479940725, 11.895323425340683, 12.127094306175328, 16.094839972400347]",Cc1ccncc1NC(=O)Cc1cc(Cl)cc(C2COC2)c1,,,56.90333707532286,,,19.090883238613383,,,False,False,37.99711015696812,11.0,18.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-8.768508911132812, -0.6498264670372009, -10.737345695495605, -1.1724528074264526, 78.75896453857422, 71.45602416992188, 48.618080139160156, 36.89908218383789, 80.39874267578125, 12.39371109008789, 71.75743103027344, 5.54149866104126, 49.00797653198242, -6.3240556716918945, 36.43452453613281, -0.18526966869831085, 14.171747207641602, -10.784354209899902, 1.1282093524932861, -6.1056036949157715, -11.80748462677002, -13.35047721862793, -2.8730626106262207, -5.746125221252441]","[33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.40791095374043, -105.02599745061947, -86.51539774181335, -69.11773268267676, -70.19704627764679, -65.01186754524036, -46.431655726206706, -55.77218366243001, -24.930421491332247, -31.918997951859364, 100.40791095374043, 100.40791095374043, -177.50019073033036, -214.42026246831446, -72.19424093620982, -64.11732405676764, -18.25086430339233, -70.39205167327296, -30.379515874890455, -94.19919391071548, -21.12256467994297]",Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC2C(F)(F)F)c1,,,19.72462186648809,,,25.31642313659936,,,False,False,22.520522501543724,15.0,18.0
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[87.63203430175781, 31.540298461914062, 79.49283599853516, 14.437129020690918, 63.6847038269043, 8.08493709564209, 48.708580017089844, 7.954710006713867, 25.860946655273438, -3.9104325771331787, 10.935464859008789, -0.37259441614151, 4.373462677001953, -3.201417922973633, 4.474750518798828, 0.9079728126525879, -6.153234004974365, -4.272174835205078, -6.862248420715332, -3.4474027156829834, 85.18666076660156, 77.62625122070312, 58.7360725402832, 43.70206832885742, 87.63203430175781, 31.540298461914062, 79.49283599853516, 14.437129020690918, 63.6847038269043, 8.08493709564209, 48.708580017089844, 7.954710006713867, 25.860946655273438, -3.9104325771331787, 10.935464859008789, -0.37259441614151, 4.373462677001953, -3.201417922973633, 4.474750518798828, 0.9079728126525879, -6.153234004974365, -4.272174835205078, -6.862248420715332, -3.4474027156829834, 85.18666076660156, 77.62625122070312, 58.7360725402832, 43.70206832885742]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[98.31212870762029, 85.40099763598636, 53.4271006082356, 24.78836763979046, 2.6205858373231004, 0.17005128953465112, -3.2495863480935965, -3.834044188258981, -3.984969502088359, 0.373148112938697, -0.9488252724792026, 98.48948183027298, 84.85371463713436, 53.20818647577197, 22.56876521854475, 4.330267083148902, -0.9300038856427424, 0.43574983228950653, -1.5360852470829303, 79.44422096518474, 0.30869293830577615, -0.49627977883258906, 80.30779106055563, 59.52419785379654, 25.204438383357463, 25.308843573732716, 2.75662423615292, 0.5652429799808737, -0.4891080508009454, 1.069062622505076, 1.2433723102757088, 3.341736507915162, 1.0788066768424172, 82.97515569843536, 60.92167186790132, 23.583961967481482, 18.433811794183878, 2.7229405153709374, 0.7115650192153142, 0.0712315161096718, 1.9729500607352366, 0.1410281560001765, 1.6424865944264795, 1.46641224670841]",O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,,,9.61327340379036,,,15.821231423339048,,,False,False,12.717252413564704,19.0,8.0
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[98.7884521484375, 96.93787384033203, 99.96976470947266, 70.96117401123047, 99.05455017089844, 49.5726318359375, 98.96988677978516, 25.369915008544922, 95.2485580444336, 11.073257446289062, 64.2926254272461, 3.1871144771575928, 57.16445541381836, 1.2639600038528442, 36.799983978271484, -0.7922428846359253, 13.581018447875977, 9.702455520629883, -0.058460671454668045, -3.695117473602295, 99.03842163085938, 99.6189956665039, 99.39725494384766, 99.56255340576172]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 100.0, 100.0, 87.34362259571563, 39.117380868369075, 1.512336068701598, -1.4429824352015952, -5.24115458097901, -3.5569701611449087, -7.952956197227095, 100.0, 100.0, 100.0, 97.09593483522924, 87.6123479956949, 38.91576840090248, -1.195399276909434, -4.04610140780323, -2.457914429139717, -3.823026458838166, -8.061891663353245]",O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,,,0.5091546282097886,,,1.3970278009935426,,,False,False,0.9530912146016657,19.0,9.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-10.890702247619629, -1.3658994436264038, -17.928733825683594, -6.620962619781494, 79.97289276123047, 73.46141052246094, 56.038368225097656, 45.564735412597656, 79.32643127441406, 25.634075164794922, 74.59791564941406, 16.500272750854492, 52.63926315307617, -5.270703315734863, 43.23957824707031, 0.9071240425109863, 21.989938735961914, -12.360868453979492, 10.119125366210938, -2.773505687713623, -9.076454162597656, -17.918306350708008, -2.7839324474334717, -5.651278495788574]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[75.48200328090321, 44.66467239216442, -0.3879185564025844, -21.41657821094278, -6.37846183537587, -8.231207179388205, -8.16944900125447, -8.29296535752196, -5.143298272700951, -8.632635337257554, -6.56373636977709, 70.23255813953489, 45.68368233137122, 2.391199459615939, -18.73009746212488, -6.749010904178332, -6.347582746308982, 19.37469844639583, -4.9580237382997305, -4.618353758564135, -5.143298272700951, -5.606484608704056]",C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,,,45.40327255210443,,,20.07665762504446,,,False,False,32.73996508857445,2.0,20.0
"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[94.57163, 89.31318, 78.54707, 63.50673, 47.76157, 23.9563, 18.27999, 9.157616, 93.71075, 88.84246, 77.36146, 63.63007, 47.8975, 24.0872, 12.12289, 10.40364]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]","[48.288216918987345, 62.20943502531646, 52.126932022784814, 51.01393621518987, 17.13739534177216, 4.924006784810129, 7.048506987341768, -16.003767949367084, -7.099172886075944, -10.364525620253175, 6.803833215189868, 43.240690093670885, 59.15769682025317, 55.54678301772152, 53.08462345063292, 23.165002329113925, -2.606574455696199, -9.349315139240511, 5.382946556962023, -6.422285848101263, -10.048004354430379, -5.624580531645574]",COc1cccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,,,19.69976835798189,,,7.549629526990477,,99.0,False,False,13.624698942486184,27.0,5.0
"[99.03, 7.428, 49.52, 2.476, 24.76, 1.545, 12.38, 0.772, 7.428, 0.396, 2.476, 0.02, 1.545, 0.099, 0.772, 0.02, 0.396, 0.02, 0.099, 0.02, 99.03, 49.52, 24.76, 12.38]","[89.23239, 40.86999, 82.8202, 21.95712, 69.82124, 12.86803, 55.64022, 8.845406, 37.44022, -1.072942, 16.25052, -2.171343, 3.233374, -4.88825, 4.095365, -3.88805, -1.51303, -3.182455, -13.2572, -6.965029, 86.61005, 79.12128, 63.48179, 45.91827]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[113.44909595928803, 69.62700044353916, 25.416519998765843, 5.687746479019139, -3.3653149869171783, -2.931829611840238, -1.9983397051719591, -3.902035185790638, -4.8558345658019775, -3.9353800224749595, -0.39840409855139175, 111.42511858307344, 68.42447676934934, 23.80890415160809, 6.55749912965886, -4.300062775665278, -1.7383082923394158, -3.2490388585929826, -1.841005398730517, -1.329773081739851, -4.131103537131621, -3.837887315312404]",O=C(NCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1)[C@@H]1CCCOC1,,,20.13276208248784,,,12.113238680688609,,99.0,False,False,16.123000381588223,20.0,2.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[54.86812, 39.04266, 41.34375, 25.90904, 84.99946, 91.59882, 94.8768, 96.83057, 84.76067, 96.59177, 91.96787, 93.70454, 94.83338, 83.26278, 95.41951, 69.71671, 96.43981, 50.33105, 93.94334, 30.38098, 80.67947, 35.8298, 67.43732, 19.83067, 73.74288940429688, 57.687896728515625, 40.22134780883789, 24.96419906616211, 93.7748031616211, 96.54473876953125, 97.87037658691406, 98.21405792236328, 94.2780532836914, 97.46941375732422, 96.7083969116211, 94.48262786865234, 97.89901733398438, 91.69632720947266, 98.09950256347656, 85.08448791503906, 97.63307189941406, 73.24372863769531, 94.35578918457031, 58.039764404296875, 91.45492553710938, 37.230472564697266, 84.9003677368164, 21.392332077026367]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 98.56128381122178, 100.0, 94.94466559067754, 81.43847756707412, 48.56519476492382, 71.50648826760735, 25.822958452221584, 4.248164331712786, 0.6522268799271607, 40.962590392374956, 100.0, 98.73927396349814, 99.08567097683544, 96.30504395082605, 85.82883574497377, 46.367998292088345, 67.64463392795736, 28.1012018673354, 7.04491698949604, -0.33365429393076385, 3.5221809769898402]",O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,,,0.1572565671416762,,,0.2121093117602263,,,False,False,0.18468293945095127,7.0,22.0
"[99.0, 7.43, 49.5, 2.48, 24.8, 1.55, 12.4, 0.773, 7.43, 0.396, 2.48, 0.02, 1.55, 0.099, 0.773, 0.02, 0.396, 0.02, 0.099, 0.02, 99.0, 49.5, 24.8, 12.4]","[97.76456, 98.1983, 98.56532, 79.881, 97.43091, 61.86398, 98.89896, -5.92226, 93.78302, 3.275316, 59.63966, -8.847244, 53.65623, 17.59995, 10.08174, 11.43858, -83.25085, -17.85575, -76.07741, 1.340155, 96.63015, 95.66257, 97.84241, 97.35306]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.09865860859955, 100.09865860859955, 99.24263534836567, 90.47009848218892, 56.734876979528195, 13.008948121788794, 8.463933146441176, -2.3677754081523736, -0.9661795068675785, -1.5087609025649469, -2.48476994510865, 100.09865860859955, 100.09865860859955, 98.79353636815587, 94.39922512002462, 58.280262580481114, 14.931401481298781, 10.943175022805098, -0.21901288333478625, -1.0994242928841274, -1.5713445312273089, -0.8705886514092774]",CCOC(=O)c1nc(S(C)(=O)=O)ncc1Cl,,,1.0390821553144318,,,1.600983765922041,,99.0,False,False,1.3200329606182364,26.0,18.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[62.24578857421875, 43.887001037597656, 21.057214736938477, 9.226874351501465, 93.36868286132812, 94.94342803955078, 95.25204467773438, 95.94841003417969, 94.02548217773438, 94.6427230834961, 94.9750747680664, 90.09259033203125, 95.12542724609375, 85.70072174072266, 95.9563217163086, 76.61628723144531, 95.07794952392578, 59.468231201171875, 90.50408172607422, 41.56841278076172, 85.08348846435547, 17.48832893371582, 76.4263687133789, 6.480968952178955]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[101.8304138998972, 101.8304138998972, 101.8304138998972, 95.06840284347791, 82.78337184268459, 54.68471639162229, 27.89308375506793, 7.97170563084163, 4.075525778263901, 1.2896097383102698, 3.396496165547363, 101.8304138998972, 98.90126658322164, 101.8304138998972, 95.82358319561605, 82.8860835227572, 53.39873259898613, 26.814540396481195, 7.9325447234145265, 0.7437445688572851, 1.086376024411065, 4.060561469627705]",CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,,,0.3367725558880563,,,0.2868159692863803,,,False,False,0.3117942625872183,13.0,15.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[1.1783463954925537, -0.4957524836063385, -6.9031662940979, -4.247527599334717, 94.55419921875, 90.85723114013672, 82.15291595458984, 69.75162506103516, 94.62395477294922, 52.80137634277344, 90.39884948730469, 28.198102951049805, 80.14000701904297, 18.975610733032227, 67.60917663574219, 13.455071449279785, 50.85324478149414, -1.751326560974121, 24.90969467163086, -0.9092947244644165, 18.05385971069336, -8.55733585357666, 11.875638961791992, -2.9022696018218994]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[53.059181241343175, 88.68444743688012, 62.1769270589359, 49.39426005302255, 18.95764355636627, -8.040063260917476, -30.52469240083561, -1.014001722347987, -4.575160704658501, 24.221230988600073, -4.536768527164371, 56.13470046866742, 89.2242137617697, 61.32097677795419, 49.10667166480624, 16.292135043188043, -3.5660972952234227, -0.8005924872120422, -4.738083971360829, -4.365528258430165, 3.4357200272769997, -6.242651954312536]",O=C(Cc1cncc2ccccc12)Nc1cccc(Cl)c1,,,7.200930696588429,,,6.47075796400635,,,False,False,6.835844330297389,5.0,26.0
"[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772]","[96.26561, 96.68604, 85.77965, 74.15605, 54.37121, 33.32509, 14.35637, 17.99184, 95.59787, 96.76023, 86.17534, 75.49153, 48.11426, 32.43477, 7.555336, 4.513416]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]","[100.41044327535089, 100.41044327535089, 98.00196755398497, 89.35421220797825, 65.32634812159552, 24.989120882656223, 6.991928287567668, 2.2887630993885617, -0.7265726462585144, -8.236465446738043, 2.440478105458866, 100.41044327535089, 100.41044327535089, 97.37614315394502, 93.31776674156465, 60.718004812210346, 17.327513076106406, 0.8664349174795604, 5.379956348070797, -0.7645013977760937, -3.457442755523807, -1.3523970462984718]",O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,,,0.9003453436679034,,,5.761792656917278,,99.0,False,False,3.3310690002925907,24.0,2.0
"[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[92.72012, 86.22725, 76.88145, 62.7152, 42.25283, 26.80767, 15.29759, 7.132317, 88.88342, 85.34186, 77.76685, 62.7152, 43.53173, 28.67683, 10.67388, 8.411215, 93.75, 90.625, 73.21429, 61.83036, 38.83929, 31.69643, 13.83929, 13.83929, 93.52679, 91.51785, 70.98214, 61.16071, 28.34821, 32.14286, 12.5, 8.928572]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]","[89.76030291819517, 84.57004834560277, 73.356100460444, 52.316773404102946, 53.64182274534475, 2.6798309552053494, -2.8908314959304247, -3.954171051707484, -3.8198787634447418, -6.083260492662277, -5.654827319459009, 90.78383691664534, 84.41214425871809, 73.16194850217023, 49.68091070245171, 15.223645626857888, 1.6302680912607652, 1.116616248173297, -4.096620836343633, -1.4332272408688416, -6.44599287105659, -9.873666492938158]",Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1C,,,3.750653258934658,,,8.466098058965944,,99.0,False,False,6.108375658950301,27.0,10.0
