r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,ECFP,FCFP,ESTATE2,MACCS,DAYLIGHT,multi,ECFP_PC1,ECFP_PC2,FCFP_PC1,FCFP_PC2,multi_PC1,multi_PC2
,"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[86.45965, 74.07629, 54.48613, 34.78247, 13.95019, 1.030895, -0.1860025, 2.127995, 81.89471, 72.21627, 49.2087, 28.5971, 13.68537, 1.4029, -7.777428, -8.880833]",,O=C(Nc1cnccc1Cl)c1cc(Cl)ccc1O,,,,,,24.184515598768144,,99.0,False,True,24.184515598768144,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03c9cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03c9f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03c9fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e65e0>,-4.696440412556319,-1.4672897264445335,-6.72977303698216,1.9918299269285353,1.2298438767749582,3.2123753489227633
,"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[74.30878, 60.07106, 40.2584, 30.70413, 10.5491, 7.803617, -2.971576, 2.015504, 65.05168, 59.0956, 34.21188, 22.84238, 7.945736, 0.4780362, -10.96899, -6.401809]",,O=C(Nc1cccnc1)c1cc(Cl)ccc1-c1ccccc1,,,,,,39.068781630212975,,99.0,False,True,39.068781630212975,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03c9ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6650>,-5.011629913449371,0.0445383360734819,-8.26499754912584,1.3618424386685137,0.33714817357985916,2.8287274446497093
"[100.0, 100.0, 100.0, 100.0, 85.87558244021825, 28.047253481217805, 24.910779784719743, 1.8615254017355123, 0.9693006005665673, 1.898924989187492, 2.913259978018971, 100.0, 100.0, 100.0, 100.0, 83.80545119711466, 35.58095257310057, 21.765349277734526, 5.720953477098664, 3.107315995726737, 3.585040434387348, 3.6995364041030174]","[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[101.051, 100.5395, 100.0894, 99.427, 98.77014, 78.86043, 72.85928, 48.96371, 100.0335, 100.1929, 99.72049, 98.87077, 98.99934, 84.42833, 73.04655, 50.90353]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",CC(C)C[C@@H]1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1,,,0.5147147655932022,,,0.7840061010173615,,99.0,False,False,0.6493604333052818,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6730>,-3.2252554947081173,0.9181192403774684,-2.277958969358087,-2.0369488293806044,2.615869207756085,-1.560108893111905
"[113.0393251479868, 113.0393251479868, 111.5489731876435, 111.7747840907258, 99.24227896965712, 12.982513992211311, 19.53103018159857, 9.143728639811902, 3.295226249979835, -3.569425203722656, 0.946792857923721, 113.0393251479868, 113.0393251479868, 111.8425273616505, 110.89412156870478, 81.62902852923624, 18.22132694372111, 6.569484344673465, 7.563052318235662, 1.1726037610060431, 1.4661579350130634, 2.4597259085752614]","[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[101.012, 96.33354, 92.5, 85.59584, 79.05738, 58.86822, 46.93884, 34.28436, 79.37263, 78.05486, 77.8594, 76.7749, 74.72572, 54.47982, 36.08764, 19.7005]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]",O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,,,0.6554561652517578,,,2.1668874893559043,,,False,False,1.411171827303831,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e67a0>,-3.0385928897257877,-0.2332110195682872,-2.146089108959215,-1.1526867433983479,2.1171267147798285,-1.1488456998764796
"[100.13368642610337, 65.83891631908926, 27.308992845540516, 22.35188975447861, -0.3709290298212001, -1.078207004516773, -1.2379334137349611, -15.596646778090564, -6.602017066493447, -7.157881057143451, -4.480115790251368, 97.01908273748182, 67.563072879928, 27.481332183367318, 20.24470887751332, -0.019835548534537, -6.2789458447832365, -6.670386425321645, -6.539762933957373, -8.58741232263222, -6.148223912207504, -4.778519637831198]",,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(CCl)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,,,18.85071501312264,,,,,,False,True,18.85071501312264,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ca7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03caa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03caab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cab90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6810>,-2.9640522525522788,0.03482205997691919,-2.4869580575366568,-1.1807778321177314,0.6252251424479305,-0.33454744824860777
,"[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772]","[44.42933, 43.88525, 28.08211, 26.0047, 13.88648, -28.25522, 8.470385, 14.23272, 50.9336, 50.2164, 28.65092, 22.023, 9.558551, 6.640287, -6.763942, -6.071473]",,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,,,,,,78.45796958515659,,99.0,False,True,78.45796958515659,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb4c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb7d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6ab0>,1.4389103475870562,2.006490879747198,-0.4386495968733191,-3.1693034716786777,-0.790514518672097,-1.780344260852008
"[-65.09966168922148, -35.31065265652198, -20.422569639251734, -15.223230712904485, -4.830396930841867, -0.794356679037649, -2.870444435825482, -1.8556833685855492, 1.5961539312358373, 1.4166452958353641, 0.9206713649454551, -72.4324599189856, -42.831984496548955, -20.888325391027276, -10.75299282615008, -6.278880864710157, -3.396507685669498, -0.9176545732124227, -2.4543483285175443, -4.8819494824603575, 1.2996194747013685, 3.267054225614912, -9.997868083571111, -5.61595985437371, 5.837351175833913, 2.006461346715211, 2.911705861130243, -0.9716619108530871, -1.9687428252812482, -2.9264652825609283, -1.089737282298531, -1.6276361966610837, -1.3652464823378812, -9.118862540588413, -5.366689625766674, 4.814031289973436, 3.397126832628166, 1.9277444324182484, 4.10557906130081, 0.5501984322214599, -1.6407556823772502, -2.5328807110761153, 4.564761061366401, 0.7863491751123476]",,,"[200.0, 66.66666667, 22.22222222, 7.407407407, 2.469135802, 0.823045267, 0.274348422, 0.091449474, 0.030483158, 0.010161053, 0.003387018, 200.0, 66.66666667, 22.22222222, 7.407407407, 2.469135802, 0.823045267, 0.274348422, 0.091449474, 0.030483158, 0.010161053, 0.003387018, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",CC1C(O)CCCN1Cc1ccccc1,,,99.0,,,,,,False,True,99.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cba00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cba70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6b20>,-0.6756446724218467,0.7752037276060169,6.271711603193011,-0.9355032158008347,7.381027964767553,-1.5857440960053142
,"[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772]","[40.39817, 36.02077, 10.44887, 16.26066, -5.972548, 7.110177, -9.484358, 10.49833, 46.75405, 40.91752, 13.07036, 18.46173, -5.379003, 1.891925, -38.56807, -3.42525]",,O=C(CCl)NC(CO)c1cccc(Cl)c1,,,,,,99.03000000000002,,99.0,False,True,99.03000000000002,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cb920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6b90>,-3.3929198538645267,1.8723338723200806,-4.659019040310191,0.1643155680258989,5.904965340189818,1.7747507470885253
"[92.15821693564148, 69.24556217510072, 32.19236184624707, 16.797155778013025, 6.4349390698211995, -0.16452567000956492, -1.8416965238403558, -1.4397611948851312, 1.9532305234816825, -2.379347329447495, -3.113842373744295, 91.27705820909753, 60.195778580969076, 21.07572676766056, 13.98717951180844, -1.3869482393895614, -4.762305275504463, -8.335323874171971, -5.864439027763029, -6.699092830634394, -7.725187034315679, -5.262405647326424]","[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[91.08913, 73.96056, 46.3251, 24.55942, 10.08344, 5.147233, 4.666471, 2.310176, 87.93063, 71.34432, 39.90469, 20.9509, 8.50139, 1.460456, 0.9182005, 1.734379]","[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",CC(NC(=O)CCl)c1cc(F)cc(Cl)c1,,,20.953252777380563,,,27.94383202184876,,99.0,False,False,24.44854239961466,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbf40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6c00>,-0.9125121824103778,1.8167181859235426,-3.6736035484881224,0.31489379175151566,5.735041137639587,1.5994399589679782
"[94.40499699636369, 96.20181985883124, 97.79613021985503, 98.211691502342, 88.73450937056573, 28.93609390511715, 36.23943672056416, 11.437127221629199, 0.4642819900137284, 0.0035904449493385803, 0.9095117208217247, 94.14070129883116, 96.29895633486363, 98.26394472984782, 98.88807190836785, 82.63582760409449, 29.55166193237888, 9.556185435374797, 10.895694653083604, 2.6103861341740777, 0.9117760441215069, 2.023842299635654, 89.58413093978098, 94.06952426921164, 96.79796610191231, 98.7264759448865, 93.75900219426845, 43.12627169717612, 30.998047656797784, 5.112721071998559, -7.165910813808981, -8.17317952185226, -2.029363169298116, 89.64478445405616, 93.88652419391252, 97.6024407514956, 97.69200995941574, 89.335565230068, 47.79550654691957, 20.84870143720254, 6.953940136171422, -6.063855851854615, -11.206219344902808, -9.348488923358168]","[0.396, 0.02, 0.099, 0.02, 99.0, 49.5, 24.8, 12.4, 99.0, 7.43, 49.5, 2.48, 24.8, 1.55, 12.4, 0.773, 7.43, 0.396, 2.48, 0.02, 1.55, 0.099, 0.773, 0.02]","[45.17044, 10.92699, 21.09214, 14.0188, 99.06578, 97.98698, 98.80999, 96.21865, 98.00923, 98.87672, 99.21037, 83.31758, 98.13157, 87.14341, 97.57549, 61.04098, 95.91837, 41.74498, 87.36584, -33.43713, 88.50025, 13.96319, 66.64628, -12.25046]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",CC(NC(=O)CCl)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,,,0.5256177597252246,,,0.4657498461139366,,99.0,False,False,0.4956838029195806,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03cbd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc0b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6c70>,-0.5726198608076328,1.0732692208120425,-1.7124182422158016,0.28144285991662515,1.2760891271992119,0.6604004118871339
"[28.741913551655696, 43.73874386901767, 19.203114094592205, 1.7908096413653505, -4.593258656921329, -3.2122121283570024, -3.4609156964980974, -3.130898947272872, -0.154865114548749, -0.03158193263832, 0.21746988740471043, 34.26580050364228, 33.29750904287949, 19.65985410952192, 5.360820045933265, -7.358430722217545, -7.390743911053645, -3.5150164759204197, -6.295443035336218, -4.920249042274155, -2.9290266290637614, -1.8934957385762068]",,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",Cc1ccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc2c1,,,99.0,,,,,,False,True,99.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc2e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6ce0>,3.715011379283322,-1.1624881017512152,2.150214253115725,3.6256307258584646,0.11217243961945891,0.573785916814815
,"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[57.27301, 27.75851, 7.922446, -0.3562421, -9.90227, -9.227616, -12.42434, -5.740858, 25.86696, 17.94767, 1.081337, -7.020807, -13.93127, -5.507566, -17.81526, -12.71438]",,Cc1ccncc1NC(=O)CN(C)S(=O)(=O)c1cccc2cccnc12,,,,,,99.0,,,False,True,99.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6d50>,-3.601478617997704,1.6457662112815614,-5.899004280346073,-0.740983042194422,-4.269962979116968,0.7841010451849254
,"[99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772, 99.03, 49.52, 24.76, 12.38, 7.428, 2.476, 1.545, 0.772]","[77.34636, 56.74539, 31.94015, 17.99184, 2.757512, 12.18004, 1.669346, 6.813404, 84.56783, 69.38296, 35.25411, 27.66168, 9.286509, 9.533819, -9.682206, -2.806974]",,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,,,,,,35.688684862569644,,99.0,False,True,35.688684862569644,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc7b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17d877060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6dc0>,-1.0946941997467061,1.786191505156504,-0.858485077631981,-1.6532030710682946,-3.38442202682367,-0.5028261230469622
"[99.17637054762258, 84.6909439113727, 29.484512498962474, 12.990283260698263, 6.859098297617241, 6.2956517353238315, 5.265815292763975, 3.520700227586885, 0.000574998086171848, -3.3354182435029243, -3.2570593360629116, 99.09082956317131, 84.09528018536595, 30.034736297187457, 9.990605733788756, 4.728915476306899, 2.6202621453771453, 2.8249212998480293, -0.37666520492493244, 0.22182035586808782, -3.3128038463464535, -1.185122562097436]",,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",NS(=O)(=O)c1ccc(N2CCC(N3CCCCCC3)CC2)cc1,,,15.75805815108697,,,,,,False,True,15.75805815108697,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc6d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dca50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6e30>,4.697208801011655,-2.9995587976712703,2.7832248012979437,-2.535946478357603,5.721985025550964,-1.1416219342170852
"[47.19661068448569, 45.45213699894396, 34.35817275874892, 5.348438898268969, 34.085979821637316, 7.056280852798825, 5.944586603080141, 8.254101297498782, 7.123591055655814, 2.7007970321638797, 0.5157980923683291, 46.118448136108434, 46.944477567319275, 32.52009913838415, 5.674503484129242, 30.849442203057315, 15.884067043546715, 5.915237542468518, 4.632787788565689, 5.505687916288796, 3.689409264430041, 2.739368473999133]",,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",NS(=O)(=O)c1ccc(N2CCC([C@@H]3CCCO3)CC2)cc1,,,99.0,,,,,,False,True,99.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dc890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcb30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcc10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6ea0>,4.535941161771041,-2.485436852859296,3.0430951049986854,-2.8282208820367223,4.938303249362152,-1.202483521104886
"[81.70123124373487, 42.83658160637857, 15.459324729919507, 6.944274635739631, 14.354227424472777, 6.7599840718766995, 6.59581701542455, 5.974832331064137, 6.511348778036193, 5.234737285140349, 1.2584306620431258, 78.5645234650561, 42.22564974569274, 14.571969887745958, 3.101867514283518, 13.592661033230804, 4.3427815520678905, 5.301650393424852, 5.292342034202004, 5.214081286185967, 5.330899672317941, -0.46586980924310595]",,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",NS(=O)(=O)c1ccc(N2CCC(Nc3ccc(F)cc3)CC2)cc1,,,39.21840674546452,,,,,,False,True,39.21840674546452,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcd60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dcdd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e6f10>,3.411973246054158,-1.2414365127027962,-1.3625534795969556,-0.5246480011951621,4.969200860153418,-0.09413816817093204
"[111.5489731876435, 93.95830383753086, 34.208738881949294, 7.901768672859137, 1.285509212547196, -7.6791836398208595, -11.698617714686138, -11.179252637596795, -7.950156723519636, -6.414642582559869, -5.443655699305898, 110.23926994976605, 93.32603330890036, 34.32164433349045, 24.431126778484877, 0.2016168777520727, -10.84053628297332, -10.90827955389802, -8.582427252150133, -8.311454168451354, -6.5727102147174925, -7.13723747242329]","[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[86.67403, 77.84679, 57.95397, 35.70303, 15.86066, 1.056116, -3.149432, -0.8165196, 86.12547, 80.74716, 59.4546, 33.98172, 17.8657, 2.184741, -5.545397, -4.889659]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]",CC(CCc1ccccc1)N1CCN(C(=O)CCl)CC1,,,13.583027418525472,,,20.2707244565286,,99.0,False,False,16.926875937527036,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dda10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ddcb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ddd20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03ddd90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03dde00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17e1e7220>,-1.871641208748062,2.832038934255738,0.5085542968306427,-3.854597873184861,7.0096888512742765,-0.8216188144061846
